"DV_group","Food_Insecurity_Index","Unsafe_Score","WellBeing_Score"
"survivors",0.375,0.333333333333333,0.597222222222222
"survivors",1,0.5,0.333333333333333
"survivors",0.5,0.416666666666667,0.527777777777778
"survivors",0.75,0.583333333333333,0.388888888888889
"survivors",0.625,0.333333333333333,0.513888888888889
"survivors",0.25,0.5,0.583333333333333
"survivors",0.75,0.583333333333333,0.388888888888889
"survivors",0.875,0.5,0.375
"survivors",0.75,0.5,0.375
"survivors",0.25,0.75,0.5
"survivors",0.75,0.25,0.5
"survivors",0.375,0.333333333333333,0.597222222222222
"survivors",0.25,0.266666666666667,0.661111111111111
"survivors",0.125,0.5,0.625
"survivors",0.125,0.333333333333333,0.6125
"survivors",0.75,0.333333333333333,0.472222222222222
"survivors",0.375,0.272727272727273,0.617424242424242
"survivors",0.875,0.583333333333333,0.347222222222222
"survivors",0.875,0.666666666666667,0.319444444444444
"survivors",0.125,0,0.791666666666667
"survivors",0.5,0.666666666666667,0.444444444444444
"survivors",0.125,0.75,0.541666666666667
"survivors",0.625,0.166666666666667,0.569444444444444
"survivors",0.875,0.333333333333333,0.430555555555556
"survivors",0.75,0.555555555555556,0.398148148148148
"survivors",0.125,0.393939393939394,0.660353535353535
"survivors",1,0.666666666666667,0.25
"survivors",0.375,0.0666666666666667,0.686111111111111
"survivors",0,0.181818181818182,0.772727272727273
"survivors",0.75,0.393939393939394,0.452020202020202
"survivors",0.875,0,0.4875
"survivors",0.875,0.25,0.4125
"survivors",0.125,0.333333333333333,0.680555555555556
"survivors",0.5,0.666666666666667,0.444444444444444
"survivors",0,0.666666666666667,0.611111111111111
"survivors",0.5,0.25,0.583333333333333
"survivors",0.375,0.166666666666667,0.652777777777778
"survivors",0.25,0.25,0.666666666666667
"survivors",0,0.25,0.75
"survivors",0.875,0.833333333333333,0.2375
"survivors",0.75,0.416666666666667,0.4
"survivors",1,0.333333333333333,0.35
"survivors",0.25,0.166666666666667,0.694444444444444
"survivors",0.625,0.166666666666667,0.569444444444444
"survivors",0,0.416666666666667,0.694444444444444
"survivors",0.5,0.363636363636364,0.545454545454545
"survivors",0.5,0.416666666666667,0.527777777777778
"survivors",0.25,0.166666666666667,0.625
"survivors",0,0.333333333333333,0.722222222222222
"survivors",0,0.25,0.75
"survivors",0.875,0.0833333333333333,0.513888888888889
"survivors",0.625,0.333333333333333,0.4625
"survivors",0.375,0.555555555555556,0.523148148148148
"survivors",0.75,0.4,0.45
"survivors",0.875,0.7,0.308333333333333
"survivors",0.875,0.454545454545455,0.390151515151515
"survivors",0,0.666666666666667,0.611111111111111
"survivors",0.625,0.416666666666667,0.4375
"survivors",1,0.545454545454545,0.318181818181818
"survivors",0.75,0.181818181818182,0.470454545454545
"survivors",0.375,0.416666666666667,0.569444444444444
"survivors",0,0.916666666666667,0.527777777777778
"survivors",0.625,0.333333333333333,0.4625
"survivors",0.625,0.185185185185185,0.506944444444445
"survivors",0.375,0.363636363636364,0.528409090909091
"survivors",0.625,0.555555555555556,0.395833333333333
"survivors",0.875,0.466666666666667,0.3475
"survivors",0.875,0.5,0.3375
"survivors",0,0.5,0.666666666666667
"survivors",0.625,0.636363636363636,0.371590909090909
"survivors",0.125,0.25,0.708333333333333
"survivors",0.5,0.75,0.416666666666667
"survivors",0.75,0.666666666666667,0.325
"survivors",1,0.212121212121212,0.436363636363636
"survivors",0.375,0.666666666666667,0.541666666666667
"survivors",0,0.333333333333333,0.777777777777778
"survivors",0.25,0.5,0.638888888888889
"survivors",1,0.416666666666667,0.416666666666667
"survivors",0.625,0.416666666666667,0.541666666666667
"survivors",0.875,0.166666666666667,0.4875
"survivors",0.375,0.444444444444444,0.615740740740741
"survivors",0.375,0.5,0.597222222222222
"survivors",0.25,0.333333333333333,0.694444444444445
"survivors",0.875,0.5,0.3875
"survivors",0,0.333333333333333,0.777777777777778
"survivors",0.75,0.333333333333333,0.527777777777778
"survivors",0,0.166666666666667,0.833333333333333
"survivors",0.75,0.166666666666667,0.583333333333333
"survivors",0.875,0.25,0.513888888888889
"survivors",0.75,0.666666666666667,0.361111111111111
"survivors",0,0.5,0.666666666666667
"survivors",0,0.666666666666667,0.611111111111111
"survivors",0.625,0,0.625
"survivors",0.875,0.333333333333333,0.430555555555556
"survivors",1,0.166666666666667,0.4
"survivors",0.125,0.333333333333333,0.680555555555556
"survivors",0,0.666666666666667,0.611111111111111
"survivors",0.875,0.333333333333333,0.3875
"survivors",0.375,0.333333333333333,0.597222222222222
"survivors",0.375,0.25,0.625
"survivors",0,0.583333333333333,0.694444444444445
"survivors",1,0.666666666666667,0.3
"survivors",1,0.333333333333333,0.444444444444444
"survivors",0,0.181818181818182,0.828282828282828
"survivors",0.5,0.0833333333333333,0.694444444444444
"survivors",0.625,0.416666666666667,0.541666666666667
"survivors",0,0.333333333333333,0.777777777777778
"survivors",0.875,0.333333333333333,0.486111111111111
"survivors",0.875,0.5,0.3875
"survivors",0.375,0.666666666666667,0.486111111111111
"survivors",0.625,0.111111111111111,0.587962962962963
"survivors",0.625,0.444444444444444,0.429166666666667
"survivors",0.125,0.166666666666667,0.736111111111111
"survivors",0.875,0.5,0.375
"survivors",0.5,0,0.666666666666667
"survivors",0,0,0.833333333333333
"survivors",0.625,0.333333333333333,0.569444444444445
"survivors",0,0.583333333333333,0.694444444444445
"survivors",0.375,0,0.763888888888889
"survivors",0.5,0.333333333333333,0.611111111111111
"survivors",0.625,0.416666666666667,0.541666666666667
"survivors",0.375,0.0833333333333333,0.736111111111111
"survivors",0.75,0.583333333333333,0.444444444444444
"survivors",0.625,0.583333333333333,0.486111111111111
"survivors",0.625,0.416666666666667,0.541666666666667
"survivors",0,0.5,0.722222222222222
"survivors",0.5,0.333333333333333,0.611111111111111
"survivors",0.625,0.333333333333333,0.569444444444445
"survivors",0.5,0.0833333333333333,0.625
"survivors",0.25,0.166666666666667,0.75
"survivors",0.625,0.5,0.513888888888889
"survivors",0.25,0.242424242424242,0.652272727272727
"survivors",0,0.333333333333333,0.777777777777778
"survivors",0,0.333333333333333,0.777777777777778
"survivors",0.25,0.0303030303030303,0.795454545454546
"survivors",0.875,0.444444444444444,0.404166666666667
"survivors",0,0.166666666666667,0.833333333333333
"survivors",0.875,0.5,0.3875
"survivors",0.125,0.366666666666667,0.725
"survivors",0.625,0,0.680555555555556
"survivors",0.25,0.583333333333333,0.611111111111111
"survivors",0,0.583333333333333,0.694444444444444
"survivors",0.25,0.416666666666667,0.666666666666667
"survivors",0.375,0.444444444444444,0.615740740740741
"survivors",0.125,0.272727272727273,0.756313131313131
"survivors",0,0.25,0.805555555555556
"survivors",0.625,0.666666666666667,0.4125
"survivors",0,0.416666666666667,0.75
"survivors",0.125,0.166666666666667,0.7125
"survivors",0.75,0.166666666666667,0.583333333333333
"survivors",0.875,0.25,0.513888888888889
"survivors",1,0.0833333333333333,0.475
"survivors",0.25,0.333333333333333,0.694444444444445
"survivors",0.625,0.5,0.4625
"survivors",0.625,0.555555555555556,NA
"survivors",0,0.222222222222222,0.814814814814815
"survivors",0.125,0.5,0.6125
"survivors",0.5,0.0833333333333333,0.625
"survivors",0.25,0.333333333333333,0.694444444444445
"survivors",0.5,0.233333333333333,0.644444444444444
"survivors",0.75,0.303030303030303,0.537878787878788
"survivors",0.75,0.111111111111111,0.601851851851852
"survivors",0.875,0.2,0.4775
"survivors",0.125,0.25,0.763888888888889
"survivors",0.375,1,0.430555555555556
"survivors",0,0.333333333333333,0.777777777777778
"survivors",0.5,0.333333333333333,0.611111111111111
"survivors",0.25,0.363636363636364,0.684343434343434
"survivors",0.75,0.166666666666667,0.583333333333333
"survivors",0.625,0.0833333333333333,0.652777777777778
"survivors",0,0.666666666666667,0.666666666666667
"survivors",0.5,0.25,0.638888888888889
"survivors",0.5,0.583333333333333,0.527777777777778
"survivors",0.125,0.583333333333333,0.652777777777778
"survivors",1,0.0833333333333333,0.475
"survivors",0.75,0.416666666666667,0.5
"survivors",0.875,0.166666666666667,0.541666666666667
"survivors",0,0.0833333333333333,0.775
"survivors",0.625,0.0833333333333333,0.652777777777778
"survivors",0.25,0.333333333333333,0.694444444444445
"survivors",0.125,0.366666666666667,0.725
"survivors",0.625,0.75,0.430555555555556
"survivors",0.375,0.25,0.680555555555556
"survivors",0,0.833333333333333,0.611111111111111
"survivors",0.625,0.25,0.597222222222222
"survivors",0.25,0.25,0.65
"survivors",0.875,0.303030303030303,0.496212121212121
"survivors",0.5,0.583333333333333,0.527777777777778
"survivors",0.375,0.5,0.5375
"survivors",0.125,0.222222222222222,0.773148148148148
"survivors",0.75,0.111111111111111,0.601851851851852
"survivors",0,0.333333333333333,0.777777777777778
"survivors",0.375,0.333333333333333,0.5875
"survivors",0.125,0.333333333333333,0.736111111111111
"survivors",1,0.481481481481481,0.355555555555556
"survivors",0.875,0.5,0.430555555555556
"survivors",0.75,0.666666666666667,0.416666666666667
"survivors",0,0.583333333333333,0.694444444444445
"survivors",0.5,0.166666666666667,0.666666666666667
"survivors",0.375,0.666666666666667,0.4875
"survivors",0,0.416666666666667,0.75
"survivors",0,0.75,0.638888888888889
"survivors",0.375,0.25,0.6125
"survivors",1,0.416666666666667,0.416666666666667
"survivors",0.875,0.25,0.4625
"survivors",0,0.666666666666667,0.666666666666667
"survivors",0.375,0.583333333333333,0.5125
"survivors",0,0.111111111111111,0.851851851851852
"survivors",0,0.555555555555556,0.703703703703704
"survivors",0,0.416666666666667,0.75
"survivors",0,0.266666666666667,0.8
"survivors",0.5,0.416666666666667,0.583333333333333
"survivors",1,1,0.2
"survivors",0.625,0.333333333333333,0.569444444444445
"survivors",0.375,0.272727272727273,0.672979797979798
"survivors",0.75,0.242424242424242,0.558080808080808
"survivors",0.25,0.333333333333333,0.694444444444445
"survivors",0.25,0,0.805555555555556
"survivors",0,0.583333333333333,0.694444444444445
"survivors",0.125,0.333333333333333,0.736111111111111
"survivors",0.625,0.121212121212121,0.640151515151515
"survivors",0.625,0.151515151515152,0.630050505050505
"survivors",0.875,0.5,0.430555555555556
"survivors",0.25,0.333333333333333,0.694444444444445
"survivors",0,0.333333333333333,0.777777777777778
"survivors",0,0.0833333333333333,0.861111111111111
"survivors",0.25,0.166666666666667,0.75
"survivors",0.625,0.454545454545455,0.529040404040404
"survivors",0,0.25,0.725
"survivors",0.625,0.333333333333333,0.569444444444445
"survivors",0,0.333333333333333,0.777777777777778
"survivors",0.75,0,0.638888888888889
"survivors",0,0,0.888888888888889
"survivors",0.625,0.666666666666667,0.458333333333333
"survivors",0.25,0.583333333333333,0.611111111111111
"survivors",1,0.333333333333333,0.444444444444444
"survivors",0.5,0.25,0.638888888888889
"survivors",0.875,0.333333333333333,0.486111111111111
"survivors",0,0.333333333333333,0.7
"survivors",0.625,0.75,0.430555555555556
"survivors",0.375,0.333333333333333,0.652777777777778
"survivors",0,0,0.888888888888889
"survivors",0.5,0.333333333333333,0.611111111111111
"survivors",1,0.416666666666667,0.375
"survivors",0.25,0.5,0.638888888888889
"survivors",0,0.416666666666667,0.694444444444444
"survivors",0.25,0.0833333333333333,0.722222222222222
"survivors",0.25,0.393939393939394,0.618686868686869
"survivors",0.875,0.666666666666667,0.2875
"survivors",0,0,0.75
"survivors",0.5,0.363636363636364,0.490909090909091
"survivors",0,0.333333333333333,0.722222222222222
"survivors",0.5,0.5,0.5
"survivors",0.5,0.5,0.45
"survivors",0.375,0.416666666666667,0.5125
"survivors",0,0.5,0.666666666666667
"survivors",0,0.0833333333333333,0.805555555555556
"survivors",0.125,0.583333333333333,0.597222222222222
"survivors",0,0.606060606060606,0.631313131313131
"survivors",0.75,0.222222222222222,0.509259259259259
"survivors",0.875,0.25,0.458333333333333
"survivors",0.625,0.5,0.458333333333333
"survivors",1,0.333333333333333,0.388888888888889
"survivors",0.625,0.5,0.458333333333333
"survivors",0.875,0.484848484848485,0.380050505050505
"survivors",0.5,0.5,0.5
"survivors",0,0.777777777777778,0.574074074074074
"survivors",0.875,0.0833333333333333,0.4625
"survivors",1,0.333333333333333,0.388888888888889
"survivors",0.25,0.583333333333333,0.555555555555556
"survivors",0,0.25,0.675
"survivors",0,0.333333333333333,0.722222222222222
"survivors",0.375,0.366666666666667,0.5275
"survivors",0,0.333333333333333,0.722222222222222
"survivors",0,0.5,0.666666666666667
"survivors",0.75,0.666666666666667,0.325
"survivors",0.25,0.166666666666667,0.694444444444444
"survivors",0,0.583333333333333,0.638888888888889
"survivors",0.75,0.5,0.416666666666667
"survivors",0.125,0.583333333333333,0.597222222222222
"survivors",0.25,0.916666666666667,0.4
"survivors",0.25,0.555555555555556,0.564814814814815
"survivors",0.875,0.166666666666667,0.4375
"survivors",0.375,0.666666666666667,0.486111111111111
"survivors",0.25,0.555555555555556,0.508333333333333
"survivors",0.75,0.416666666666667,0.444444444444444
"survivors",0.75,0.25,0.5
"survivors",0,0.666666666666667,0.611111111111111
"survivors",0.625,0.424242424242424,0.435227272727273
"survivors",0.75,0.666666666666667,0.325
"survivors",0,0.366666666666667,0.711111111111111
"survivors",0.75,0.916666666666667,0.25
"survivors",0.125,0.25,0.708333333333333
"survivors",0,0.583333333333333,0.638888888888889
"survivors",0,0.333333333333333,0.722222222222222
"survivors",0.625,0.133333333333333,0.580555555555556
"survivors",0.125,0.333333333333333,0.680555555555556
"survivors",0.625,0.25,0.541666666666667
"survivors",0.5,0.5,0.5
"survivors",0.25,0.393939393939394,0.556818181818182
"survivors",0.75,0.212121212121212,0.512626262626263
"survivors",0.875,0.111111111111111,0.454166666666667
"survivors",1,0.242424242424242,0.363636363636364
"survivors",0,0.166666666666667,0.777777777777778
"survivors",0.875,0.5,0.430555555555556
"survivors",0,0.333333333333333,0.777777777777778
"survivors",0.875,0.583333333333333,0.402777777777778
"survivors",0,0.416666666666667,0.694444444444444
"survivors",1,0.333333333333333,0.388888888888889
"survivors",0.625,0.333333333333333,0.458333333333333
"survivors",0.875,0.333333333333333,0.3875
"survivors",1,0.333333333333333,0.388888888888889
"survivors",0,0.333333333333333,0.666666666666667
"survivors",0,0.166666666666667,0.833333333333333
"survivors",0,0.416666666666667,0.75
"survivors",0,0.333333333333333,0.777777777777778
"survivors",0,0.333333333333333,0.777777777777778
"survivors",0.25,0.0666666666666667,0.705
"survivors",0.375,0.0833333333333333,0.736111111111111
"survivors",0,0.25,0.805555555555556
"survivors",1,0.25,0.425
"survivors",0.375,0.5,0.597222222222222
"survivors",0.375,0.444444444444444,0.554166666666667
"survivors",0,0.25,0.805555555555556
"survivors",0.125,0.25,0.6875
"survivors",0.25,0.166666666666667,0.675
"survivors",0,0.166666666666667,0.75
"survivors",0.5,0.0833333333333333,0.694444444444444
"survivors",0.625,0.0833333333333333,0.652777777777778
"survivors",0.375,0.333333333333333,0.5875
"survivors",0.5,0.222222222222222,0.583333333333333
"survivors",0.125,0.166666666666667,0.791666666666667
"survivors",0,0.333333333333333,0.777777777777778
"survivors",0.25,0.166666666666667,0.75
"survivors",0,0.555555555555556,0.633333333333333
"survivors",0.25,0.166666666666667,0.675
"survivors",1,0.416666666666667,0.416666666666667
"survivors",0.125,0.416666666666667,0.5875
"survivors",0,0.166666666666667,0.777777777777778
"survivors",0.625,0.0833333333333333,0.597222222222222
"survivors",0.125,0.666666666666667,0.569444444444444
"survivors",0,0.416666666666667,0.694444444444444
"survivors",0.25,0,0.75
"survivors",0.75,0.222222222222222,0.509259259259259
"survivors",0,0.166666666666667,0.777777777777778
"survivors",0,0.25,0.75
"survivors",0.5,0.166666666666667,0.611111111111111
"survivors",0.125,0.333333333333333,0.680555555555556
"survivors",0,0.333333333333333,0.722222222222222
"survivors",0,0,0.833333333333333
"survivors",0.5,0.583333333333333,0.472222222222222
"survivors",0.125,0.233333333333333,0.713888888888889
"survivors",0,0.416666666666667,0.694444444444444
"survivors",0,0.272727272727273,0.742424242424242
"survivors",0.125,0.333333333333333,0.680555555555556
"survivors",0,0,0.833333333333333
"survivors",0.5,0.555555555555556,0.433333333333333
"survivors",0.5,0,0.666666666666667
"survivors",0.25,0.333333333333333,0.638888888888889
